1529595434;vif2.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595434;total;2170610.00;1940240.00;4110850.00;970120;1085305;16394.00;16396.00;32790.00;8198;8197;0.00;0.00;0;0
1529595435;vif1.0;1251497.00;651816.38;1903313.38;326560;627000;7584.83;7604.79;15189.62;3810;3800;0.00;0.00;0;0
1529595435;vif6.0;758283.44;1146489.00;1904772.50;574391;379900;7604.79;7588.82;15193.61;3802;3810;0.00;0.00;0;0
1529595435;vif4.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595435;vif5.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595435;vif3.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595435;vif2.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595435;total;2009780.50;1798305.50;3808086.00;900951;1006900;15189.62;15193.61;30383.23;7612;7610;0.00;0.00;0;0
1529595435;vif1.0;1295664.00;673318.00;1968982.00;336659;647832;7842.00;7858.00;15700.00;3929;3921;0.00;0.00;0;0
1529595435;vif6.0;783372.00;1186428.00;1969800.00;593214;391686;7854.00;7852.00;15706.00;3926;3927;0.00;0.00;0;0
1529595435;vif4.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595435;vif5.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595435;vif3.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595435;vif2.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595435;total;2079036.00;1859746.00;3938782.00;929873;1039518;15696.00;15710.00;31406.00;7855;7848;0.00;0.00;0;0
1529595436;vif1.0;1268654.75;661956.12;1930610.88;331640;635596;7694.61;7722.56;15417.17;3869;3855;0.00;0.00;0;0
1529595436;vif6.0;771026.00;1161034.00;1932059.88;581678;386284;7736.53;7696.61;15433.13;3856;3876;0.00;0.00;0;0
1529595436;vif4.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595436;vif5.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595436;vif3.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595436;vif2.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595436;total;2039680.75;1822990.12;3862670.75;913318;1021880;15431.14;15419.16;30850.30;7725;7731;0.00;0.00;0;0
1529595436;vif1.0;1310924.00;682396.00;1993320.00;341198;655462;7952.00;7962.00;15914.00;3981;3976;0.00;0.00;0;0
1529595436;vif6.0;793864.00;1198940.00;1992804.00;599470;396932;7962.00;7940.00;15902.00;3970;3981;0.00;0.00;0;0
1529595436;vif4.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595436;vif5.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595436;vif3.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595436;vif2.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595436;total;2104788.00;1881336.00;3986124.00;940668;1052394;15914.00;15902.00;31816.00;7951;7957;0.00;0.00;0;0
1529595437;vif1.0;1283335.38;668534.94;1951870.38;334936;642951;7862.28;7848.30;15710.58;3932;3939;0.00;0.00;0;0
1529595437;vif6.0;770031.94;1177982.12;1948014.00;590169;385786;7762.48;7878.24;15640.72;3947;3889;0.00;0.00;0;0
1529595437;vif4.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595437;vif5.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595437;vif3.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595437;vif2.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595437;total;2053367.38;1846517.00;3899884.25;925105;1028737;15624.75;15726.55;31351.30;7879;7828;0.00;0.00;0;0
1529595437;vif1.0;1339178.00;699738.00;2038916.00;349869;669589;8154.00;8148.00;16302.00;4074;4077;0.00;0.00;0;0
1529595437;vif6.0;820622.00;1220294.00;2040916.00;610147;410311;8220.00;8138.00;16358.00;4069;4110;0.00;0.00;0;0
1529595437;vif4.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595437;vif5.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595437;vif3.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595437;vif2.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595437;total;2159800.00;1920032.00;4079832.00;960016;1079900;16374.00;16286.00;32660.00;8143;8187;0.00;0.00;0;0
1529595438;vif1.0;1324908.25;688445.12;2013353.38;344911;663779;8023.95;8029.94;16053.89;4023;4020;0.00;0.00;0;0
1529595438;vif6.0;802445.12;1211944.12;2014389.25;607184;402025;8043.91;8029.94;16073.85;4023;4030;0.00;0.00;0;0
1529595438;vif4.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595438;vif5.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595438;vif3.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595438;vif2.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595438;total;2127353.25;1900389.25;4027742.50;952095;1065804;16067.86;16059.88;32127.75;8046;8050;0.00;0.00;0;0
1529595438;vif1.0;1336912.00;696150.00;2033062.00;348075;668456;8106.00;8116.00;16222.00;4058;4053;0.00;0.00;0;0
1529595438;vif6.0;808364.00;1224058.00;2032422.00;612029;404182;8100.00;8100.00;16200.00;4050;4050;0.00;0.00;0;0
1529595438;vif4.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595438;vif5.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595438;vif3.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595438;vif2.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595438;total;2145276.00;1920208.00;4065484.00;960104;1072638;16206.00;16216.00;32422.00;8108;8103;0.00;0.00;0;0
1529595439;vif1.0;1339051.88;697105.81;2036157.75;349250;670865;8117.76;8125.75;16243.51;4071;4067;0.00;0.00;0;0
1529595439;vif6.0;810692.62;1225403.25;2036095.88;613927;406157;8127.74;8117.76;16245.51;4067;4072;0.00;0.00;0;0
1529595439;vif4.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529595439;vif5.0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
